"ID","AIC","BIC","B0","T0","Tm"
127,8.8486272279244,7.6769409652267,5.343073e-06,-21650.07,46.87332
128,3.87769394328837,2.70600768059067,9.487085e-06,-12457.74,47.69684
129,0.158522004320248,-1.01316425837745,1.047562e-05,-11324.93,48.14384
13,44.307423389508,46.2245953783538,0.00169276427272727,-284.209036363636,61.02468
130,-15.1477243400905,-16.3194106027882,2.577863e-05,-4396.006,50.30668
131,4.17527901603781,3.00359275334011,-0.01059809,15.98905,20
132,-0.48527417599208,-1.65696043868978,0.00301641383333333,-8.730290324875,24.81191865575
133,-2.12886428519754,-3.30055054789524,0.0158569,1.9718695,21.60327
135,-4.63421850993919,-5.80590477263689,0.002393968,4.4930686601,20.038083797
137,-17.0676902428322,-18.2393765055299,0.00269877168,1.32377212656,22.69561860096
138,-15.3599800176368,-15.5222495704708,0.008458376,1.917188,46.40693
139,17.9939267365868,18.2322513616263,0.00982882018181818,-20.3564031818182,42.2170327272727
14,15.1201887014613,16.0279439804434,0.00021150525,2.1629945,2329.09
140,27.2227789106713,28.1305341896535,0.0050329725,-54.8804610714286,50.57452
141,16.4590611495184,16.6973857745579,0.0128693020253165,0.863676364556962,45.4177865822785
142,-26.8780421047587,-24.5602759380393,3.628732e-05,-4362.005,40.47724
143,-4.25384214650034,-4.01551752146083,0.0011274526,-25.3947343333333,33.1748743333333
144,34.4960682948655,34.3337987420314,0.0209893733333333,-31.93098,36.37148
145,11.8807715291829,11.7185019763489,0.000169711855421687,-712.396198795181,50.1895406024096
146,17.6679423167443,17.5056727639103,0.00242224614705882,-261.431888235294,43.4800429411765
147,8.99186250201339,8.82959294917933,0.00539382333333333,-24.6575988888889,36.9068211111111
148,19.7642392665685,20.002563891608,0.038504352745098,0.637700233333333,41.61238
149,-2.37432288205543,-2.53659243488949,0.00178832223529412,9.54103970588235,43.8298417647059
15,37.452213420115,39.7699795868344,1.96967e-05,-19720.59,52.54775
151,-22.3089422196523,-22.4712117724863,0.000357786794871795,-0.928889587179487,69.2588152564103
152,7.04060154282961,8.95777353167538,0.00210144636363636,2.95536245454545,56.3982363636364
153,8.85289482112324,10.0465806395184,0.002022473875,2.2488555,55.75157
154,24.8112478449257,26.9353984482323,0.00257467512121212,8.20637354545454,56.448568030303
155,16.6381133137153,18.5552853025611,0.00092241937826087,-3.81198802173913,113.432304347826
156,47.4314391415927,50.7045665016676,0.00446762326262626,-0.396447494949495,55.6104517171717
157,53.8331938600896,57.1063212201645,0.00433180317283951,-1.35711379012346,55.517730617284
158,13.7524655377573,13.9907901627968,-0.00264126833333333,101.076566666667,38.2671266666667
159,10.8047705444246,11.3964442764333,5.840785e-06,-25919.27,47.01764
16,15.1860643343772,16.0938196133594,0.001581999,-14.1866875,99.3439175
160,12.1075430364581,12.3458676614976,-0.000785842360714286,261.631996428571,37.8322253571429
161,4.24075792903538,4.83243166104404,-0.000245312,610.1145,43.80156
162,8.22499927483725,8.46332389987676,-0.000955838411111111,186.6675,38.59201
163,9.81723540924886,10.0555600342884,2.822357e-06,-35417.34,44.5206
164,1.35506616154985,1.59339078658936,9.271152e-06,-19601.44,38.92291
165,-7.82712768351371,-7.23545395150505,6.788838e-06,-15114.68,44.3989
166,16.7306774785616,16.5684079257275,1.32415e-05,-21850.93,39.7717
167,6.51753029870104,7.1092040307097,0.000124402158139535,-1715.45909302326,46.41693
168,10.7963616510777,11.0346862761172,9.430811e-06,-24011,42.04934
169,4.67611410534241,4.91443873038192,1.113806e-05,-16746.16,44.85391
17,-10.2394679076683,-10.4017374605024,0.000723947957142857,-44.2976842857143,41.77422
170,13.6053935681001,13.4431240152661,1.199701e-05,-19401.43,39.00641
171,14.3470575837071,14.5853822087466,5.12516e-06,-31040.92,42.16253
172,1.23117955227689,1.06890999944283,0.000589110120512821,-410.199907692308,40.12722
173,-9.03224352329199,-8.79391889825249,0.00138978575,-91.1292025,41.62515
174,7.00134865086084,6.83907909802678,2.230873e-05,-8897.006,36.94139
175,-0.496334444806137,-0.658603997640197,6.007295e-06,-22396.15,37.2803
176,-3.87412267760572,-4.03639223043978,3.341862e-06,-24384.93,35.89235
177,1.54960789750559,1.38733834467153,5.029684e-06,-25034.57,36.65668
178,-0.721949282147909,-0.88421883498197,7.631237e-06,-20186.97,33.67134
179,4.71081746742809,4.54854791459403,8.258626e-06,-20601.91,37.63618
18,-26.5924634874191,-26.7547330402532,1.087294e-05,-110.2077,1245.786
180,-5.05647604721421,-5.21874560004828,-0.0011195345,143.4216,33.64711
181,1.62487090285148,1.46260135001742,4.709495e-06,-23877.67,36.81076
182,3.33846725808129,3.17619770524723,1.487904e-05,-9939.66,36.31102
183,-6.09300865654556,-6.25527820937962,-0.0009021365,160.3539,33.4767
184,-20.6358526153882,-20.7981221682222,5.706973e-05,-6.000881,2811.5
185,-24.0360957886928,-24.1983653415269,2.019545e-05,-8.154718,7422.438
186,-23.5693777948212,-23.7316473476552,1.960833e-05,-3.009358,10176.12
187,-28.7875693990885,-28.9498389519225,1.8471e-05,-20.03836,4428.733
188,-26.7158373077813,-26.8781068606154,2.567462e-05,-8.67775,5964.942
189,-23.4668029308569,-23.6290724836909,3.73099e-05,-14.9363,4501.278
19,-6.58153708510291,-6.74380663793697,-0.0012576534,57.521224771225,39.01538997815
190,-21.9668949289465,-22.1291644817805,2.820602e-05,-1.673165,8341.256
191,-26.6559865200842,-26.8182560729183,2.455749e-05,-10.21996,5515.174
192,-25.4180960873406,-25.5803656401747,2.978343e-05,-7.060267,6384.116
193,-36.1972234464945,-36.3594929993286,3.239835e-05,-8.83208,3146.074
2,2.75905491752471,1.58736865482702,6.884856e-06,-16501.82,40.60291
20,-21.3318371419742,-21.0935125169347,2.67253e-05,-44.35838,3517.366
201,-10.9603722812421,-12.1320585439398,2.016937e-06,-15403.55,36.88872
203,-25.37689742822,-26.5485836909177,0.0002279829,-58.54357,45.21255
204,-18.0740460629052,-17.8357214378656,8.920702e-07,-19421,49.07902
206,-83.6258832113215,-79.9692557367169,0.000139612412244898,-66.514646122449,53.4107108163265
207,-68.9414546485945,-68.3497809165859,8.381474e-06,-10.15384,1655.052
208,-53.6450942789701,-53.4067696539306,4.256978e-06,-43.75214,1539.053
209,-57.2081784366682,-56.9698538116287,1.033504e-05,-5.361147,1557.745
215,-71.9119295088676,-69.7877789055609,2.831996e-05,-21.07794,2037.805
217,-34.4098067987567,-35.5814930614544,7.73315097014925e-06,-464.209176119403,36.04473
218,-11.5308827228309,-12.7025689855286,1.755283e-06,-6416.746,32.82575
219,-11.0885999964887,-12.2602862591864,0.000558028218181818,3.814009,33.0263454545454
22,-24.0427875916849,-24.205057144519,2.17161e-05,-153.0757,580.9434
220,-9.99730724924038,-11.1689935119381,0.00126567307692308,3.45637011538462,33.8023230769231
221,-18.3547781710843,-19.526464433782,5.394946e-06,-1879.423,51.51015
222,20.695195557539,21.6029508365211,0.00543060636,-6.36080449935,74.50539009652
228,7.60259053227197,6.43090426957427,0.00247486,3.79352758,46.99801633
229,29.4750502357841,29.7133748608236,0.0491402515116279,11.1837687650233,49.4630087801628
23,13.2533395438864,13.0910699910523,-0.007938782,47.18396,41.21653
230,13.7029943859231,13.9413190109626,0.0004297097,-1173.427,46.34235
231,30.7573849726899,30.9957095977294,0.0217799922222222,17.7857374074074,114.115737037037
232,20.8328519172268,21.0711765422663,0.0001124317,-914.6087,191.5975
233,10.6262317495788,10.8645563746183,0.0001052446,-4693.502,31.12716
234,30.7744617545045,31.012786379544,0.001338228,-26.30334,1569.58
237,27.9037676896222,33.3896918790895,0.000962057142857143,-20.8603332142857,45.6747603571429
238,-20.6605568687324,-18.3427907020131,0.000596237261290323,-25.9841374193548,43.0408866129032
239,-10.1012999107537,-5.43525572628543,0.00351945781578947,6.33782647368421,41.7505644736842
24,14.3373905056205,14.1751209527864,7.229698e-06,-32947,46.59119
241,-13.1521665382888,-14.3238528009865,0.003024863,11.62556,55.91048
242,9.05661167007996,7.88492540738226,0.00340037211538462,-283.549753846154,43.4815823076923
243,35.2367350454499,35.0744654926159,0.00111942133333333,-292.457033333333,49.829195
245,26.3679909374854,25.1963046747877,0.000766567303571429,-976.662069047619,50.9385498809524
246,12.0524994657812,10.8808132030835,0.00933207503,-58.795200289,39.57047837462
247,33.1580858212062,32.9958162683721,0.00696699169230769,-50.7932165384615,53.22356
249,15.5082934879595,14.3366072252618,0.00132282827272727,-62.2908427272727,52.69142
25,56.5882483613085,58.0429683106725,0.000102512,-10968.83,37.66305
250,-20.1382495526294,-21.3099358153271,1.184641e-06,-3503.885,124.2655
251,-18.3263786966913,-19.498064959389,1.783416e-06,-3037.123,97.92311
252,-22.0557911404865,-23.2274774031842,9.405702e-06,-96.16363,1589.627
253,-19.7077824675519,-20.8794687302496,1.140477e-06,-3680.908,140.0253
254,-59.8289491019545,-58.3742291525905,-0.000938022816129032,31.3520309677419,11.2876032258065
255,-36.6089335455704,-36.7712030984045,5.642833e-06,-4744.762,14.88892
256,-12.5038448331178,-12.2655202080783,-0.000234938927272727,54.4522836363636,36.01537
257,-31.0877771379536,-30.8494525129141,2.158344e-06,-6911.122,36.77462
258,3.7150129726049,3.95333759764441,1.3014545e-05,-2055.92216666667,33.03624
259,-0.586919747572437,-0.34859512253293,0.000434303348888889,-30.7884453333333,33.0824344444444
26,-66.8527710764202,-66.6144464513807,9.20609691176471e-06,-13.5135305882353,42.0957702941176
260,4.59934333595921,4.83766796099871,1.48539142857143e-06,-14516.2328571429,35.79707
261,-12.3242215226883,-12.0858968976488,0.00140666085714286,15.7851428571429,36.7284785714286
262,-29.8437792734061,-29.6054546483666,0.000430337463636364,11.0370009090909,38.6245245454545
263,-4.209074546635,-3.97074992159549,0.00421993933333333,14.3888683333333,39.1056966666667
264,-19.6224587889055,-19.7847283417396,0.001201243,7.78835433333333,36.34196
265,-14.4859736591278,-14.2476490340883,0.001088852,14.5836872727273,37.5737
269,39.8879124343002,40.4795861663089,0.00234063788888889,-286.216863888889,44.0315698611111
27,-65.0267777346685,-64.788453109629,-3.96117e-05,27.62626,35
270,3.07260678086503,3.66428051287369,9.638864e-06,-10818.13,47.7059
271,64.8592557529401,65.7670110319222,1.590615e-05,-48723.29,45.99157
272,2.51045099691587,3.41820627589801,2.232857e-06,-25950.76,51.26814
273,13.7684986831509,14.676253962133,5.126919e-06,-27934.08,47.35528
276,20.0422017602049,18.8705154975072,0.0250394437113402,7.94083330329897,55.4045652539175
277,20.2059947179603,19.0343084552626,0.03194131812,11.0448994011,48.30913850695
278,-171.092161825696,-165.672174356385,1.113553e-06,-5889.647,47.89251
279,-36.6894473812199,-36.851716934054,2.785092e-07,-24039.14,33.19155
28,-58.9968855744459,-58.7585609494064,2.565065e-07,-2142.472,56.94686
280,-37.4282601027793,-37.5905296556133,1.652963e-06,-4687.572,35.70943
281,44.648055925203,47.635252745865,0.00655852545454545,-20.8180925490909,26.72092712
283,-15.3354101168774,-13.4182381280316,0.0004596476,-119.354484615385,29.75081
287,-15.9476644399122,-13.8235138366055,0.000475549283333333,-51.4945133333333,34.86284
288,-2.67359053659843,-1.21887058723443,0.0008987483,-15.2068366666667,30.80139
289,-24.5901653481398,-22.672993359294,0.002725001,5.356389,30.05184
29,-69.20091456449,-68.9625899394505,7.614056e-08,-6646.89,42.12262
291,13.5926380721138,12.4209518094161,0.0117946477272727,-8.49778383645454,31.2845223953636
292,22.7293161863122,21.5576299236145,0.0233774218705882,-10.2074952231412,31.4726543662353
294,-9.07124900765655,-10.2429352703542,0.00154371557142857,-10.3378914285714,33.5095428571429
295,-6.01720587788681,-7.1888921405845,0.00448393157142857,3.67259242857143,30.62155
296,45.4233570934446,46.0150308254533,-0.040352705,36.23262,44.69836
297,-8.21862051473503,-7.62694678272638,-0.00031652905,63.09497,42.00738
298,14.5720891438689,14.4098195910348,-0.00193594,97.09422,34.733355
299,-27.7284097012158,-27.8906792540499,2.786402e-08,-61810.4,39.63012
3,-32.0166637197491,-31.108908440767,0.000480122893548387,-22.7344874193548,36.9972338709677
300,43.14530674226,43.3836313672995,0.000793122209411765,-393.467737647059,40.2118592941177
301,-7.79376787930639,-7.55544325426689,2.465525e-06,-15075.66,40.11078
302,90.3430692462677,93.3302660669297,0.0109901976923077,-29.1302142307692,41.8486646153846
303,12.2951729444496,15.701655592237,0.0001848402,-145.499,236.3131
304,-2.99111569259914,-4.16280195529684,5.834434e-05,-931.7725,129.2363
308,-37.5369596733996,-34.0027981823558,3.956149e-06,-278.6225,1531.694
31,-66.2350990900579,-65.9967744650183,8.103644e-07,-38.89978,5576.939
314,0.625933802459547,-0.545752460238153,0.00733780991666667,-21.4235793933333,42.9547161509583
315,8.68348746520624,7.51180120250854,0.00513031528,-38.7984018791,44.18520449689
316,-10.3638063467598,-11.5354926094575,0.001413051,8.53918826466667,48.0907956016667
317,-7.34184087502878,-8.51352713772648,0.00179554209090909,10.7802690909091,44.9650090909091
318,260.550721863076,272.200689028541,-0.00240438155263158,57.1933252631579,42.5678647368421
319,35.0707856208522,33.8990993581545,0.0375661042857143,-55.1558055357143,34.3753257285714
32,-47.3996689005884,-47.1613442755489,-0.0001648709,33.9505,35
320,-66.168276646575,-64.9745908281799,0.000152340505263158,-4.82914454385965,140.049673684211
321,-82.7750170702086,-80.4572509034892,2.198904e-05,-11.45402,1555.587
322,-10.6791989371058,-7.14503744606195,1.510585e-05,-5409.104,33.41872
323,33.934592118706,38.4241148031055,0.00132417614285714,-22.6137228571429,39.02887
324,-64.8847043040355,-63.4299843546715,0.000598617233333333,5.76259083333333,56.5399033333333
325,-16.0796491788671,-16.2419187317012,7.103408e-07,-24345.52,45.35719
326,-0.664348145527105,-0.426023520487599,6.792651e-05,-4437.963,34.96501
327,14.5756643586687,15.1673380906774,8.541427e-06,-27298.71,34.88659
328,9.37458628539452,9.61291091043403,0.0036182525,-49.8148,54.384595
329,3.78215847772143,4.02048310276093,3.017908e-05,-6230.495,55.04759
330,17.0138535171325,16.8515839642985,0.01848988736,-5.360809109826,38.839884977731
331,5.00681574337605,4.84454619054199,0.0048102290625,-65.93624125,38.09551
332,15.6065078810969,15.8448325061364,0.0001258741,-3829.325,39.81348
333,22.4262023346803,22.6645269597198,1.520425e-05,-25998.04,36.19072
334,19.2652843892081,19.5036090142476,0.00340525169387755,-162.883563265306,37.6950136734694
335,22.4411510364725,22.679475661512,2.186891e-05,-22247.33,35.64123
336,22.9942342423569,23.2325588673964,0.01011764,-31.26383,41.45688
337,16.5483769152035,17.1400506472121,4.989523e-05,-8399.717,41.6843
338,17.8213756699724,18.0597002950119,4.716128e-06,-8924.4182,44.71067
339,19.8023333919868,20.0406580170263,1.05753775e-05,-3643.4885,45.21716
34,-50.7425893832457,-50.5042647582062,2.848487e-08,-14877.77,151.887
340,-52.1698156507924,-50.9761298323973,0.000166117966666667,-16.8749966666667,45.33803
341,-90.0524738175696,-87.2191568800703,0.0003987993125,7.46799275,40.64025
342,44.3698786172922,44.9615523493009,0.0119918111111111,-30.2153819622222,61.7618538744444
343,38.7166082786124,39.3082820106211,0.00096038905,-11.41299,4282.2955
344,56.3452960064677,56.9369697384763,0.00469725,-213.873851763333,45.7954836955556
346,24.3193468561311,23.1476605934334,0.0003881271,10.39994,21594.525
347,50.4677983619495,50.706122986989,-0.0245646387,54.1912339363,48.8104022714
348,37.3185094071939,37.1562398543599,0.0082689085,-47.3805,49.8504
35,-40.6142093341601,-40.3758847091206,-7.1277970625e-05,62.2062025,34.78915125
351,-8.38010950124152,-9.55179576393922,0.00241429966666667,-15.0154366666667,34.72705
352,-9.87836023158924,-11.0500464942869,1.101434e-05,-8599.863,34.26176
353,-2.65173127765168,-3.82341754034938,5.335264e-06,-16224.22,32.83881
354,-16.0833851657715,-17.2550714284692,3.063285e-05,-3355.124,38.36108
355,-8.95348458984088,-10.1251708525386,3.059844e-06,-17759.46,32.1759
356,-11.6194736139503,-12.791159876648,9.663217e-06,-4816.922,34.05977
357,-10.2247556138996,-11.3964418765973,4.694018e-06,-10279.66,32.91656
358,-4.74750668314848,-5.91919294584618,1.935764e-06,-24628.73,31.8693
359,-5.95617574068628,-7.12786200338398,7.372689e-06,-10628.61,34.53667
360,-8.13667558212528,-9.30836184482298,2.823869e-06,-19088.9,32.14348
361,-8.49232173413857,-9.66400799683627,0.005981576,-21.784065,34.21241
362,-8.19068788922941,-9.36237415192711,1.677428e-05,-5961.341,34.43598
363,89.2814538160936,89.5197784411332,0.229284366666667,-16.6197166666667,40.00278
364,76.536925448382,76.374655895548,0.0387065771875,-164.8808125,40.49598
365,-25.6192094795542,-25.7814790323883,1.543591e-07,-31064.55,35.49826
366,-37.1812921309775,-37.3435616838116,5.940157e-07,-11619.2,36.01911
367,-17.666405596935,-18.8380918596327,0.000479307384782609,7.11087316655543,36.0460336916641
368,-25.9059874606344,-27.0776737233321,7.35507673913043e-05,-56.7850669565217,37.45233
369,-37.7784989616736,-38.9501852243713,2.644428e-07,-8214.905,38.52828
37,-46.8234178643647,-46.5850932393251,3.533626e-08,-37607.97,40.29709
370,-23.2398250793939,-24.4115113420916,0.000120919023076923,10.5953153846154,49.5800553846154
371,-31.8687328442652,-33.0404191069629,0.000190476475,11.60479125,40.24289
372,-36.5106798319863,-37.682366094684,3.83411687951807e-05,7.45340224096386,88.4915940963855
373,15.4889833017526,15.7273079267921,0.00141787520547945,1.31405916438356,60.5687383561644
374,34.814301983421,34.6520324305869,-0.002155307,77.12178,89.63533
375,31.4429652725459,31.2806957197119,-0.0012049995,97.591045,80.8888325
376,43.2829202953361,43.120650742502,-0.00371908763636364,71.9989563636364,74.83914
38,-44.2784137899703,-44.0400891649307,-3.04340666666667e-05,130.746433333333,34.6855033333333
384,15.4622415446437,14.290555281946,0.0002467182,-22.94328,5253.085
397,41.1463018589651,40.984032306131,0.00886875689189189,-72.7502639189189,43.0919521621622
399,23.1503935795044,22.9881240266703,0.0007734494,-97.527,432.9299
4,-36.7086597552244,-36.8709293080585,0.0015209355,12.63196,35.46311
40,-46.6730220997423,-46.4346974747028,3.222418e-08,-37609.44,44.9421
400,40.5134454936543,40.3511759408203,0.0061136571884058,-126.345323188406,43.0643256521739
403,33.9082658599747,33.7459963071407,0.00416392388333333,-148.545346666667,43.5940511666667
405,24.4125301516024,24.2502605987684,0.0004043916,-172.1453,398.6821
406,33.1373839302119,32.9751143773778,0.00451696478571429,-135.655392857143,43.2015897619048
408,15.5333554979113,15.3710859450772,0.002251729,-60.626945,63.56869
409,54.6793075243697,54.5170379715356,-0.0487607066666667,77.3316966666667,44.58233
41,-47.8081370308326,-47.5698124057931,-7.46088133333333e-05,68.9799383333333,34.8188683333333
411,30.1919024072169,30.0296328543829,0.00450331617241379,-128.934586206897,49.8054944827586
424,-31.1660560668699,-29.9723702484748,4.611127e-07,-29100.11,48.65129
425,-25.1189088442332,-23.9252230258381,8.941237e-07,-13345.68,42.82318
426,-33.8800271773763,-32.4253072280123,0.00023597605106383,-8.33771365957447,45.7779906382979
427,-43.9648769178957,-42.5101569685317,-6.830911125e-05,138.5920125,44.50211375
428,-43.8611698183601,-42.4064498689961,-4.81501e-05,187.8416375,41.7602625
429,-54.8451542149017,-53.3904342655376,-0.0002620855,77.41478,43.53675
43,-45.7792656173189,-45.5409409922794,1.599488e-07,-3504.083,206.936
432,-30.660980917356,-29.206260967992,0.000106259,-72.966863998,54.295694385
436,-35.6761521952951,-34.7683969163129,0.000269753961538462,-16.3833884615385,39.6383076923077
437,-35.5139668569618,-34.6062115779796,0.0003563736,-10.80403,40.52001
438,-40.7709047770418,-39.8631494980596,0.00021201644,-46.06526,40.64865
439,-47.5598038128221,-46.6520485338399,0.0001915411,-13.655235,38.9865
440,-43.5549937810754,-42.6472385020933,0.0001940429,-31.39169,38.74381
441,-11.5089521730274,-12.6806384357251,0.0011040925,-13.172,25.49848
442,-23.6491032520198,-24.8207895147175,1.262505e-05,8.358762,17270.57
46,-37.7309170534681,-37.4925924284286,4.724151e-08,-30543.78,53.44743
461,-17.374398127275,-17.5366676801091,0.0001399975,-35.74229,1585.049
462,-0.0403282318481475,1.41439171751585,0.0014804529,10.399054,61.873268
463,-8.64604173016577,-7.19132178080177,0.001600503,9.752319,61.49471
465,-2.77925393157831,-1.5855681131832,0.0024569025,2.752925,61.1997
467,-2.28696210672991,-1.0932762883348,0.00229839775,9.03995075,63.63104
469,13.4614004805198,14.6550862989149,0.00312830596103896,-0.993382444155844,65.0815081818182
470,59.5556093298388,61.0103292792028,0.0119873584285714,-9.30401412857143,56.3760904285714
471,60.8977558909438,62.3524758403078,0.022572925,-16.68632,52.27094
472,54.0981223665289,55.005877645511,0.0005073813,-63.71939,2529.334
473,46.6502676283081,47.5580229072903,0.0117255966666667,-26.7586273333333,53.911574
474,47.5668625113029,48.1585362433116,0.0187802092857143,-11.367595,54.81644
475,46.3780315264679,46.6163561515074,0.01052229,-12.8609048335,73.1522724265
476,48.3533359929879,48.5916606180274,0.01947359,-12.57875,41.81358
477,46.8431297163973,47.0814543414369,0.02781682,-12.8840225,37.52832
478,46.5933288472777,46.8316534723172,0.0002310661,-509.7514,511.0658
479,16.1136730051977,14.9419867425,0.0003481745,-851.424,48.32968
480,-3.48323404882491,-4.65492031152261,0.00403649886666667,-102.202971111111,44.4833993333333
481,18.0211099612287,16.849423698531,0.003554356,-25.51967,385.4515
482,12.9589672090436,11.7872809463459,0.0260202319191919,-8.24209435525253,35.8789388735354
483,58.0400349472993,56.8683486846016,0.001611032,-15348.33,34.96895
484,30.5789275875767,29.407241324879,0.0002023509,-6511.525,33.04916
485,66.5805648215638,67.7742506399589,7.622794e-05,-5408.641,30.41999
486,-42.3485116671563,-40.8937917177923,0.0003512336,-44.13331,283.3289
487,51.1251176342248,51.7167913662334,0.0262082386206897,10.8127849425287,36.0279029885057
488,-21.0083240575655,-19.8146382391704,0.0003053451,2.027413,1067.871
489,51.630543902024,51.4682743491899,0.000562064466666667,-17.3344733333333,2150.22066666667
49,-37.9800051460792,-37.7416805210397,-4.85418665625e-05,92.940024375,33.2811325
490,-29.6652975456088,-27.7481255567631,0.0004678654,1.582585,469.4116
491,-31.1573698597409,-32.3290561224386,1.435398e-05,-3.972793,3666.017
492,-31.880505536254,-33.0521917989517,5.150145e-06,-14.29907,4360.446
493,-24.8149591743349,-25.9866454370326,2.017292e-05,-2.221105,4622.349
494,-27.8698960467995,-29.0415823094972,7.844168e-06,-23.87347,3236.829
495,-25.6269747019861,-26.7986609646838,1.860857e-05,-3.395276,4421.586
496,-38.6072438436856,-39.7789301063832,0.0002475933,4.02441057142857,40.8705771428571
497,-30.5289318657249,-31.7006181284226,1.668831e-05,-1.259065,3324.097
498,0.271873059676259,-0.899813203021441,0.0003386698,-4.217439,3571.182
499,-3.54250463218654,-4.71419089488423,8.186215e-05,-13.83396,4638.695
5,-56.5690630176675,-55.1143430683035,5.3266e-05,-1.03215,535.1191
50,33.0868327831248,31.9151465204271,3.342037e-05,-35152.7,35.5919
500,0.357243143589105,-0.814443119108594,0.0002658274,-1.981125,4492.661
501,-0.902541256060031,-2.07422751875773,0.000110043,-25.21104,3319.566
502,0.651890716151779,-0.519795546545921,0.0002638292,-4.019412,4210.197
503,-15.30493064212,-16.4766169048177,0.00305010776551724,3.96770319489138,41.1099470484586
504,-1.42663405185237,-2.59832031455007,0.0003104658,-1.310584,3253.062
505,26.6177440826685,26.4554745298344,0.00627958235294118,-39.0097241176471,35.15417
506,13.4496707026759,13.2874011498419,4.14015e-05,-53.95524,8122.102
508,29.1461119745686,29.7377857065773,0.0002864271,-3300.885,45.09012
509,39.0737019077581,39.6653756397668,0.0005163101,-1419.489,57.24622
51,35.8562244371323,34.6845381744346,2.561008e-05,-42429.29,35.52821
510,33.0810572540131,32.918787701179,0.0001681638,-7635.318,36.9995
511,38.1563253657489,38.3946499907884,0.0003345264,-3910.443,35.4097
512,25.945265245358,26.5369389773666,0.0007701165,-1124.228,47.31659
513,37.0982160020221,37.6898897340308,0.0003493975,-1882.169,66.24736
514,32.8570405095867,33.4487142415954,0.0003022435,-4603.118,34.00785
515,51.2480525284699,51.8397262604785,0.0001179733,-10086.78,38.73823
516,33.5922797939459,34.1839535259546,0.0122007942857143,-55.2494130957143,50.9088252114286
517,34.9800694958013,35.57174322781,0.0008071626,-878.7446,68.01952
518,44.0020336326708,44.5937073646794,8.291166e-05,-13061.66,40.24626
519,52.5909050896179,53.1825788216265,4.364855e-05,-24376.92,40.12396
52,28.6450001896472,27.4733139269495,-0.04272783,41.307144,41.30756
520,-882.108757921585,-870.433825286108,5.36574e-06,-1735.891,111.7861
521,55.5389409458934,56.4466962248755,0.007677719,-21.46683,1734.394
523,-123.806475413636,-118.593466558786,2.334758e-05,-61.53562,2089.906
524,-1398.81926238391,-1385.19184650239,0.00145797325,-5.0383665,16.7296775
525,-1062.28417511529,-1049.8005531502,0.0040573485,-5.9946526,10.88865325
526,-320.42959081859,-309.258835512733,0.00257298830263158,3.02685677631579,19.1050857894737
528,-1620.89052197345,-1607.05036931831,0.000619315694505495,-6.12495058241758,21.9655950549451
529,-1099.26293505612,-1087.39542294772,0.003743685,-3.305886,12.65809
530,-714.925368681486,-701.764730723398,0.0002660175625,-47.078081,23.2458425
531,38.4852412777682,39.6789270961633,1.866273e-05,-16445.76,32.4977
532,34.7372936009384,35.6450488799205,0.00685084927027027,-12.7792025675676,42.7092213513514
533,7.54077689489794,7.37850734206388,0.00618622636363636,-11.9690657431818,51.4381183886364
534,17.0582638614576,16.8959943086235,0.00388353768421053,-45.0556847368421,39.1330126315789
536,0.763972689515027,1.00229731455453,0.0001635674,-17.69143,3896.175
