"Value_name","85","131","132","133","134","135","136","137","254","255","281","312","313","524","525","526","527","529","564","565","566","567","568"
"SampleSize",7,5,5,5,5,5,5,5,12,7,20,37,38,694,474,306,481,386,65,24,12,21,7
"RSS",9.65766460354354,2.71170017750697,28.9816863008336,0.983797747109643,5.77174052483635,0.932628354762889,1.07736860991174,0.0495833525266884,0.0383300808661161,0.00607272846340881,140.069529897822,119.169440491121,78.3818282818507,94.8723067774359,56.9453160259038,112.70919965155,34.1147469543267,26.1541171952493,1954.21038779704,60.4752128061069,7.64295793678522,15.6598261005936,4.30328390790543
"TSS",292.581537092314,943.199040877555,480.280209318876,296.727521717759,897.53260646859,760.929938243315,761.900582550359,625.724200327006,572.336183800771,623.268211228672,562.089054087652,2203.48917433032,1263.68369587249,56891.8352007191,7690.82841988278,50720.4725461497,49.8931158230747,3733.49249311821,4162.43894537518,3063.11308879654,1914.91342638678,1433.48096362895,1109.70857174301
"RSq",0.966991544649325,0.997124996888267,0.939656713438318,0.996684507923584,0.993569324965757,0.998774357128179,0.998585945942835,0.999920758454762,0.999933028730402,0.999990256636944,0.750805448212874,0.945917846168979,0.937973538364176,0.998332409098024,0.992595685026767,0.997777836167654,0.316243405697479,0.992994731543332,0.530513140626763,0.980256944143754,0.996008718811269,0.989075665113159,0.99612214952873
"adj.R",0.93398308929865,0.988499987553066,0.758626853753272,0.986738031694338,0.974277299863029,0.995097428512717,0.99434378377134,0.999683033819048,0.999907914504302,0.999980513273887,0.704081469752788,0.941001286729795,0.932500615278663,0.998325158702798,0.992548423441831,0.997755761692498,0.31194304975847,0.992939716346028,0.50742362295267,0.977295485765318,0.994511988365495,0.987147841309599,0.992244299057461
"AIC",30.1180314381767,19.1300748196262,30.9755163880473,14.0605210468178,22.9070641987967,13.7934533144854,14.5148037488933,-0.878304910782314,-26.9025984788349,-21.4838625046951,103.685674686122,156.277703640924,143.351554952069,596.468246182053,348.692801260665,570.765521590118,100.226723122887,64.3738796694796,413.680034086352,98.289363475081,36.6410613124595,61.4335175044876,24.4594174366745
"BIC",29.9016720343979,17.5678264693626,29.4132680377837,12.4982726965542,21.3448158485331,12.2312049642218,12.9525553986298,-2.44055326104591,-24.9629718796829,-21.7002219084738,107.668603780337,162.7213752915,149.901899590974,614.63813402408,365.337630547445,585.659861997927,116.93019220331,80.1972291473389,422.377583165935,103.001578796473,38.5806879116115,65.6116072553813,24.2430580328957
"B0",-0.00901227431300549,-0.00563898887105569,-0.00787074175833214,0.0158569004105861,0.00365560585645199,0.000826965211393758,0.00186515508467153,0.00269877299341372,-0.00152047905862157,-0.001394778740919,-0.000531614888811091,-0.00109163814872988,-0.000644693792800062,-3.82548549308652e-05,-0.000119595811042147,-7.16931835196823e-05,-7.24732998857887e-08,-2.20940188132999e-06,-0.0141070053183292,-0.00139186322656777,0.0481370090700833,-1.36132469654683e-05,0.0616260418270178
"std.error_B0",0.00686360012809278,0.00618438686385353,0.0176959935572952,0.00370672055279103,0.00789708035190403,0.00317444324267303,0.00579199178980548,0.000891413618955367,0.00106964435303693,0.00153360527797706,0.0512516839827033,0.379863645199376,0.429688513990844,0.00325262644340571,0.0174598384320949,0.00813517224824647,0.00700298396048327,0.00429479458435565,0.006541495491611,0.162728113140176,0.0515521604428562,0.0363301283678785,0.1070195753885
"t_B0",-1.31305352071986,-0.911810498792437,-0.444775351711596,4.27787856806374,0.462905997350097,0.260507165564382,0.322023088491665,3.02752048659114,-1.42148093831808,-0.909477008815993,-0.0103726326141889,-0.00287376315824306,-0.00150037474079142,-0.011761219923801,-0.0068497661938443,-0.00881274315182886,-1.03489170180517e-05,-0.000514437148956559,-2.15654131940019,-0.00855330526304821,0.933753477188245,-0.000374709575138868,0.575838967808499
"p_B0",0.25942516917604,0.458118781884949,0.699984186847298,0.0505375090253566,0.688916951421448,0.818841511249011,0.777978401990013,0.0939741125389279,0.188888867526499,0.414542882599053,0.991844740285728,0.997723867514999,0.998811393896139,0.990619515280304,0.99453762025717,0.992974338748801,0.999991747076399,0.99958980639699,0.0349277385398084,0.993256268630125,0.374803905022779,0.999705146650717,0.595570543825162
"B0_start",-0.698270577006042,-0.698270577006042,-0.698270577006042,-0.698270577006042,-0.698270577006042,-0.698270577006042,-0.698270577006042,-0.698270577006042,-0.698270577006042,-0.698270577006042,-0.698270577006042,-0.698270577006042,-0.698270577006042,-0.698270577006042,-0.698270577006042,-0.698270577006042,-0.698270577006042,-0.698270577006042,-0.698270577006042,-0.698270577006042,-0.698270577006042,-0.698270577006042,-0.698270577006042
"T0",19.237921829496,3.95253378570218,17.1783336304621,1.97186868615926,19.0505188636748,18.6543765704512,14.9573422874978,1.32377575969413,16.5570719217654,21.9858388466401,100.798636850675,-10.9300998727764,-7.96918184460832,72.7124928646176,16.7486295268834,39.8866609846269,4626.54070878067,908.517386704319,16.9008457118809,43.0053226333833,13.4576693692343,735.933531875995,14.2857382049343
"std.error_T0",7.51704343148306,7.91964240072184,15.2465633701165,2.09854267634993,18.1625255389453,30.918620901683,5.19846625985033,2.93221077423211,79687.5163702828,1129928.82084534,3442.43763253486,0.637575012436516,0.956472777828431,1096.09949308431,3.01512763621542,102.50559209508,1268593071.84881,4234167.260695,2.60955950464032,964.560839696154,3.34178856823483,2959023.56099595,5.29161504942803
"t_T0",2.5592404786333,0.499079830339552,1.12670201234541,0.939637162675671,1.04889151141593,0.603337924733757,2.87726062646956,0.45145996028911,0.000207774977511282,1.94577202041733e-05,0.0292811802595975,-17.1432375164871,-8.33184386355616,0.0663374933784637,5.55486584571465,0.389116926885607,3.64698563428073e-06,0.000214568138377036,6.47651286810198,0.0445853914688579,4.02708582378771,0.000248708236587441,2.69969339634379
"p_T0",0.0626884804184237,0.667212119597512,0.376880665719742,0.446593774851489,0.404286314045068,0.607594252752283,0.102547207218896,0.695889396038908,0.99983875211236,0.999985406709848,0.976981346326373,2.64937478605845e-18,7.98396833039639e-10,0.947128321721959,4.6527644073006e-08,0.69746296921363,0.99999709164797,0.999828911109616,1.71684985423315e-08,0.964859032885159,0.00298603854308931,0.999804295213064,0.0541115068076596
"T0_start",18.7803313203258,18.7803313203258,18.7803313203258,18.7803313203258,18.7803313203258,18.7803313203258,18.7803313203258,18.7803313203258,18.7803313203258,18.7803313203258,18.7803313203258,18.7803313203258,18.7803313203258,18.7803313203258,18.7803313203258,18.7803313203258,18.7803313203258,18.7803313203258,18.7803313203258,18.7803313203258,18.7803313203258,18.7803313203258,18.7803313203258
"Tm",20.0027620698608,21.6755781696487,20.0000003378388,21.6032706272539,20.0000010606615,20.000003537606,31.2438952965316,22.6956161447863,16.5575655912979,21.9857111481999,310.938488400312,8468.32719192162,10505.219275581,372.438627141524,4995.03356760699,773.197246737902,6257.01789005052,1283.86603931416,20.3021375285366,122.716675049774,20.2283657695934,1206.69250936288,20.0738965304389
"std.error_Tm",0.00981452951194558,3.23252426920635,0.0118154190354421,0.596669422381874,0.0537276718612101,0.117802281625044,98.3973694538287,1.30335977828261,159397.027271765,2259806.87710761,80806.1829120716,5898813.66596672,14015697.1572076,74303.7403661492,1459511.11533277,178303.7745394,4640550665.59466,16958276.801091,0.00944366849198105,32569.9488798956,1.09793534019711,16143169.4668727,1.27185078760203
"t_Tm",2038.07651151437,6.70546494457426,1692.70343081746,36.2064315966029,372.247677366808,169.776028627904,0.317527749674164,17.4131629063247,0.000103876250860488,9.72902214384796e-06,0.0038479541687875,0.00143559835442501,0.000749532410535756,0.00501238060569018,0.0034224018680859,0.00433640425580025,1.3483352172923e-06,7.57073406910996e-05,2149.81471933029,0.00376778838377369,18.4240046102913,7.47494171971076e-05,15.7832166525498
"p_Tm",3.47751184524902e-13,0.0215249013495785,3.49010122954613e-07,0.000761959623928302,7.21657792437467e-06,3.46916262700886e-05,0.780928004753241,0.00328172901293385,0.999919384777088,0.999992703233392,0.996974579105647,0.998862948912464,0.999406215639342,0.996002162329263,0.997270772748428,0.996542914427071,0.999998924746665,0.99993963369819,9.10109622721219e-153,0.997029310480076,1.87030915621071e-08,0.999941180802407,9.4153205188727e-05
"Tm_start",20.9247509358777,20.9247509358777,20.9247509358777,20.9247509358777,20.9247509358777,20.9247509358777,20.9247509358777,20.9247509358777,20.9247509358777,20.9247509358777,20.9247509358777,20.9247509358777,20.9247509358777,20.9247509358777,20.9247509358777,20.9247509358777,20.9247509358777,20.9247509358777,20.9247509358777,20.9247509358777,20.9247509358777,20.9247509358777,20.9247509358777
