"Sample","q","m1_a","m1_b","m1_AIC","m1_weight","m2_a","m2_b","m2_AIC","m2_weight","m3_a","m3_b","m3_c","m3_AIC","m3_weight","m4_a","m4_b","m4_c","m4_AIC","m4_weight","m5_a","m5_b","m5_c","m5_d","m5_AIC","m5_weight"
"Bee_Bimpatiens_hv4_1","1","11.9390772874965","1","-24.0382140338331","0.705714718225633","11.4921030764096","0.386551942050006","-17.1883616001374","0.0229722015605874","11.4384217541154","40.8603092621588","0.503695423782091","-10.0278535851742","0.000640203521822692","11.648522910849","0.119517375724772","0.20285337849584","-22.0688811919374","0.263629485419818","11.6973621730061","185.881858686998","56241.138981971","0.492023132906224","-14.8239714237896","0.00704339127213871"
"Bee_Bimpatiens_hv4_2","1","12.7546587672955","1","-21.8192341634813","0.759133395942234","12.2690205631016","0.386056948663804","-16.640947452218","0.056999024779178","12.207111644169","40.7117021020474","0.50606949119915","-9.00389668758849","0.0012517076965822","12.413142109871","0.140605183117893","0.243033578781488","-18.9120263023025","0.177429541993027","12.5974194418106","1.37054115073897","1.81184575056078","1","-11.8469316125135","0.00518632958897813"
"Bee_Amellifera_hv13_1","1","19.2435916520736","1","23.738481329303","1.00226400319412e-16",NA,NA,NA,"0","6.75903742249138","0.189076884997686","0.364863271805563","-49.3033282192705","0.727460723712893","7.75459716716286","4.55641014012903e-07","0.00999893219283749","-47.3397736739027","0.272539276287107",NA,NA,NA,NA,NA,"0"
"Bee_Amellifera_hv13_2","1","16.8945745825815","1","-14.7618540835988","0.00541622494802578","16.0094297242054","0.498490948621701","-24.9669095353752","0.890627966816449","15.9782611129988","31.8332895483505","0.500000000928206","-20.5512318721658","0.0979138453579085",NA,NA,NA,NA,"0","16.0449751331054","8.50864851991543","15.3360714780621","1","-14.9805138239279","0.00604196287761706"
"Bee_Amellifera_hv15_1","1","12.2997806766498","1","-11.5914596807731","0.000581821376255235","11.6570355929597","0.67875395789494","-24.8596757141461","0.44253352517144","11.6553777715284","12.019423717335","0.500741895524624","-20.5616571958156","0.0515992411256517","12.7098971414725","0.00147985494989076","0.0260257741310302","-25.0275230985699","0.481275521983736","16.5583679896867","1.44158615364199","0.497123801008426","0.0724175336746476","-19.0315749509525","0.0240098903429164"
"Bee_Amellifera_wild_1","1","15.4172441369621","1","-5.69298976378271","9.35405518184163e-11","14.5821474062101","0.771798618688046","-37.8812660788044","0.000913261859020024","14.5824458093218","10.0847223092527","0.501134723082357","-33.8380686157463","0.000120955646382503","14.7589849612075","0.0421912831936533","0.0248130010435714","-51.7837330652576","0.953844695623737","15.0240478729237","7.72960136620411","614.166798581783","0.166947209246784","-45.6814307211129","0.0451210867773199"
"Flower_eDNA","2","7.58187610154013","1","38.2232631977008","0.167790839089031","3.65023092503763","213.453600328219","35.0205319852314","0.832209160910969",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0"
"Bee_Bimpatiens_hv3_1","2","7.94538198177399","1","0.703424171172189","0.613749503501556",NA,NA,NA,"0",NA,NA,NA,NA,"0","8.82909581271462","5.85199901800989e-06","0.0174290295776633","1.72648069388335","0.367991046898958","33.4245827870265","0.373314989571194","37.4724112613464","0.026373532735144","7.73323244687819","0.0182594495994857"
"Bee_Bimpatiens_hv4_1","2","8.38427458169873","1","-26.6851974081967","0.716470129120408","8.09341160083142","0.359174175732294","-21.7454028850053","0.0606087513770288","8.04395350210627","32.4997787833042","0.502998861368128","-14.1821076198508","0.00138097761114241","8.21006885650676","0.118633811585438","0.226480298108961","-24.2673429844216","0.213878766865293","8.25269809041943","173.749301738191","42562.4629394471","0.506307313644636","-17.6089072453241","0.00766137502612803"
"Bee_Bimpatiens_hv4_2","2","7.18857084286965","1","-28.623659732772","0.72950320421114","6.88385693797939","0.436501315102821","-25.1074485248359","0.125745265267655","6.8619065752444","18.9857014261549","0.502831956743979","-19.3996953813063","0.00724550723141325","6.99477841315911","0.102411130643825","0.14993390860008","-25.1911612188713","0.131120205715122","7.05636564213427","62.471095463994","21856.8005685577","0.408526256281585","-19.1470912670633","0.00638581757466996"
"Bee_Amellifera_hv13_1","2","12.4858991779719","1","15.1348674521998","7.1124570087297e-17",NA,NA,NA,"0","4.4404779579271","0.16551792878616","0.611716512328176","-58.4119270187701","0.664512499616624","4.8951462400309","1.63727989538296e-07","0.00770589482615746","-56.9056714396177","0.312913219767515","4.5775257359638","1.48694332386831","2.12974392775289e-15","0.0531472579292419","-51.6474421064753","0.0225742806158606"
"Bee_Amellifera_hv13_2","2","11.6597345741315","1","-16.9051310645878","2.57670530146391e-06","10.9971381178153","0.570437472063935","-42.0389255457084","0.739262841448962","10.989968548964","17.1366623513594","0.500000000927779","-39.0955425295133","0.169688095819844","10.9971381177266","0.570437472082916","1","-37.753211259994","0.0867297000832552","10.9971430808734","20708.9414230745","36301.931523641","1","-31.7526407479045","0.00431678594263797"
"Bee_Amellifera_hv15_1","2","8.40246462172697","1","-4.32165337758004","1",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0"
"Bee_Amellifera_wild_1","2","10.4456159898186","1","-9.6770714129737","1.81392724144728e-17","9.86061830533364","1.0424209671892","-72.833866960691","0.000939601634503436","9.86114557057731","2.11595239203314","0.500197640701171","-69.3148098147246","0.000161729861113137","9.8821098070299","0.0734330300480347","0.0091803529089493","-86.6681577620556","0.948466162564513","9.90465970720154","11.6779274509733","393.419064808675","0.182603668194047","-80.7997373865514","0.0504325059398702"
