Sample	RawRead	CleanRead	MetagenomicRead	SubsamplePercent	AssemblyGenusRichness	GenusRichness	 AssemblySpeciesRichness	SpeciesRichness	GenusHill_0.0	GenusHill_0.1	GenusHill_0.2	GenusHill_0.3	GenusHill_0.4	GenusHill_0.5	GenusHill_0.6	GenusHill_0.7	GenusHill_0.8	GenusHill_0.9	GenusHill_1.0	GenusHill_1.1	GenusHill_1.2	GenusHill_1.3	GenusHill_1.4	GenusHill_1.5	GenusHill_1.6	GenusHill_1.7	GenusHill_1.8	GenusHill_1.9	GenusHill_2.0	GenusHill_2.1	GenusHill_2.2	GenusHill_2.3	GenusHill_2.4	GenusHill_2.5	GenusHill_2.6	GenusHill_2.7	GenusHill_2.8	GenusHill_2.9	GenusHill_3.0	GenusHill_3.1	GenusHill_3.2	GenusHill_3.3	GenusHill_3.4	GenusHill_3.5	GenusHill_3.6	GenusHill_3.7	GenusHill_3.8	GenusHill_3.9	GenusHill_4.0	SpeciesHill_0.0	SpeciesHill_0.1	SpeciesHill_0.2	SpeciesHill_0.3	SpeciesHill_0.4	SpeciesHill_0.5	SpeciesHill_0.6	SpeciesHill_0.7	SpeciesHill_0.8	SpeciesHill_0.9	SpeciesHill_1.0	SpeciesHill_1.1	SpeciesHill_1.2	SpeciesHill_1.3	SpeciesHill_1.4	SpeciesHill_1.5	SpeciesHill_1.6	SpeciesHill_1.7	SpeciesHill_1.8	SpeciesHill_1.9	SpeciesHill_2.0	SpeciesHill_2.1	SpeciesHill_2.2	SpeciesHill_2.3	SpeciesHill_2.4	SpeciesHill_2.5	SpeciesHill_2.6	SpeciesHill_2.7	SpeciesHill_2.8	SpeciesHill_2.9	SpeciesHill_3.0	SpeciesHill_3.1	SpeciesHill_3.2	SpeciesHill_3.3	SpeciesHill_3.4	SpeciesHill_3.5	SpeciesHill_3.6	SpeciesHill_3.7	SpeciesHill_3.8	SpeciesHill_3.9	SpeciesHill_4.0
PGcomcol3_Bimp	63973750	53612702	5300592	0.1	16	27	22	38	27.0	22.054264173139167	18.252060146037813	15.341174532568324	13.113441305025914	11.402317636418406	10.078394023557001	9.043559608946238	8.224788138749034	7.568356011230838	7.034951719256199	6.595807546974802	6.229777683696167	5.9211975335014575	5.658344830885941	5.432344851834213	5.236394728641314	5.065213479987954	4.914650402557087	4.781404267788912	4.662820151066562	4.556740890915452	4.46139725153897	4.375325740486647	4.297306383033759	4.226315053882305	4.161486548331571	4.102085667972838	4.04748435599448	3.997143449844222	3.950597995639087	3.9074453376429403	3.867335390140406	3.8299626404910607	3.7950595363956015	3.762390988050932	3.7317497743017207	3.702952686303883	3.675837276284262	3.6502591053491127	3.626089404870891	38.0	32.36705045137094	27.773689837403502	24.058910443784214	21.074076291152828	18.685388576435592	16.77605461760855	15.247306590802324	14.018000222066071	13.023048102030081	12.211182639245303	11.542524350371123	10.986285014774491	10.518776089481827	10.121774618751125	9.781230093129333	9.486264752714924	9.228411861582657	9.00104006571872	8.798920024968202	8.617898365734671	8.454651987306027	8.30650233259654	8.171274389326465	8.047189111702147	7.932780888089735	7.826833854161215	7.728332452689561	7.636422818938307	7.550382436897858	7.469596150031707	7.393537082065834	7.321751373440497	7.253845899890109	7.189478334876121	7.128349064474107	7.0701945743535655	7.0147820128598	6.9619046986440045	6.91137839075176	6.863038177243085
PGcomcol3_Bimp	63973750	53612702	5300592	0.2	35	43	53	64	43.0	29.93841030936228	21.727726031038387	16.586775786788092	13.326305293873743	11.20219240383333	9.768288623625134	8.761915738713473	8.02808052297012	7.4738420650409045	7.042093679398932	6.69673098462345	6.414230215960902	6.178795964106449	5.979508117550269	5.8086053711178	5.660427577810964	5.530748277727939	5.416343419150048	5.314706204787041	5.223854290454274	5.142196578763272	5.06843925793528	5.001518201273	4.940549417334164	4.884792093600038	4.833620585952993	4.786502873218399	4.742983760861567	4.702671627263428	4.665227850539904	4.630358290556046	4.597806365853843	4.567347382039344	4.538783852045066	4.5119416097244756	4.486666563243955	4.462821968337218	4.4402861268621825	4.41895043547251	4.398717724154799	64.0	47.437162814363674	36.016855064724574	28.193377300371818	22.813249404622756	19.06086035221123	16.384735304249876	14.423087217143074	12.942099873433428	11.790974118204453	10.871717799650037	10.119754493282407	9.491749688725259	8.958018204100128	8.497773183649105	8.096125505812946	7.742164571465847	7.4277129971271085	7.14650632301559	6.893644406103408	6.665218922238465	6.458056603826983	6.269539549560192	6.097477512412551	5.940015672958876	5.795566931312287	5.662761347332441	5.540407726358897	5.427463922467384	5.323013488160452	5.226247014520461	5.136446993313726	5.052975367197152	4.975263165610146	4.9028017852188235	4.835135587139637	4.771855563614397	4.7125938845184665	4.657019175991854	4.604832414329465	4.555763341304436
PGcomcol3_Bimp	63973750	53612702	5300592	0.3	34	40	55	63	40.0	28.351782462763786	20.907683343460164	16.184762196469745	13.153173992986494	11.153687695467505	9.786029687574294	8.81284567097485	8.093424938194323	7.543027636406727	7.109313937843993	6.758965099127175	6.47008168333025	6.227804918602311	6.021742035487341	5.844415370573172	5.690303963175026	5.555235823231792	5.435992676616336	5.3300465201648635	5.235379852959358	5.150360229182841	5.073650845310564	5.004145532575639	4.940920611692243	4.883198622736538	4.830320571444006	4.781724389062153	4.736927999344359	4.6955158533100105	4.657128110683001	4.621451867261326	4.588213982346864	4.557175170841049	4.528125104541832	4.500878325793907	4.47527082018683	4.4511571277347155	4.428407896867909	4.406907804701522	4.386553781896013	63.0	46.611469268670206	35.28721826124587	27.570434658823483	22.309752335599644	18.671084793733083	16.089555665191433	14.198926358313663	12.766810052121837	11.64636058968482	10.744011057595534	9.999142523490567	9.371609671210155	8.834147005061725	8.36772949438741	7.95870860123701	7.5970188970807015	7.275036631942006	6.986840641026517	6.727725281958979	6.49387368858228	6.282134546115525	6.089866685731455	5.914828733733522	5.755099109096489	5.609016756920402	5.475136267465596	5.352193143007807	5.2390763556978115	5.134806249416629	5.038516442186276	4.949438788782693	4.866890734323986	4.790264573500645	4.719018256122606	4.652667467099045	4.590778770585951	4.5329636522542875	4.478873326020672	4.428194195838562	4.380643881730142
PGcomcol3_Bimp	63973750	53612702	5300592	0.4	42	48	69	75	48.0	32.00872246156926	22.501417842272907	16.867170362097458	13.456685729089205	11.308019157499604	9.885466583556116	8.894453682036259	8.170936476893282	7.620927586491983	7.188567926426061	6.839311157799313	6.5509242671935395	6.3085447339015435	6.1018812945617436	5.923576699782568	5.768218867070746	5.6317248536161255	5.510945629154194	5.403405381358144	5.307125024717794	5.220499764485348	5.142212200795725	5.0711693337638275	5.006455990152564	4.9472997643737	4.893044189845258	4.843127901023965	4.797068230635638	4.754448142815485	4.714905712205633	4.678125572267424	4.643831905365965	4.611782653344307	4.5817647039109115	4.553589864230316	4.527091474695523	4.502121547103781	4.47854833520982	4.456254263889537	4.4351341573279806	75.0	53.7817106988142	39.87118024419719	30.817376963344934	24.86686200909079	20.85507389102292	18.050018503466188	16.005839529608732	14.453756414188643	13.230823379274238	12.236589318501176	11.407604500802972	10.70258960126655	10.09378870002363	9.561878089514497	9.092925573295815	8.676543043459473	8.304742246478396	7.971210971000845	7.670844572713784	7.399435180191431	7.15346001010644	6.9299331617491156	6.726298901934738	6.540352667590179	6.370181025156834	6.21411492151331	6.0706924969949245	5.938628957142049	5.816791786691355	5.704180101638285	5.5999072740728115	5.50318619263253	5.413316678051951	5.329674683158915	5.251702985518019	5.178903138851533	5.110828492930347	5.047078125116145	4.987291553005164	4.931144118598763
PGcomcol3_Bimp	63973750	53612702	5300592	0.5	45	51	75	81	51.0	34.06108780208618	23.742273037777757	17.554846974526697	13.813959839198855	11.482672277646158	9.96345514748799	8.922437078379991	8.17335715254289	7.610370837037477	7.171472146831523	6.818973651211607	6.529046601282697	6.286017426553573	6.079179847931214	5.900961208660267	5.745834961390928	5.609655216521079	5.4892367439451775	5.382081806511298	5.286197324833047	5.199969154356867	5.122073435517138	5.051412621658016	4.987068329652653	4.928265918408634	4.874347416642624	4.824750511581287	4.778992017302094	4.7366547090876105	4.6973767253685805	4.660842955136665	4.6267779797214414	4.594940244997876	4.56511721734062	4.537121333149109	4.510786593677519	4.485965688392256	4.462527554024533	4.440355294898409	4.419344404419559	81.0	58.46471755097718	43.33843919853789	33.32412653892616	26.679106973225196	22.18783985315497	19.057209269060902	16.79132247429376	15.08613098756274	13.755437736014526	12.683831616609941	11.798235161042712	11.051081486872683	10.410417083558807	9.854047714026938	9.366033935760674	8.934558120815414	8.550600036654924	8.207095692793125	7.8983898428541215	7.619870302601787	7.367717170302759	7.138726263522035	6.930181593559938	6.7397610000255925	6.565464735376165	6.405560300553994	6.258539046441072	6.123081476288293	5.998029112186052	5.882361405725112	5.775176590727373	5.67567566374358	5.583148879823417	5.4969642950414155	5.416557991751638	5.341425699654823	5.271115583597431	5.205222013078297	5.143380162492981	5.085261317829327
PGcomcol3_Bimp	63973750	53612702	5300592	0.6	50	56	73	79	56.0	36.672371766697175	25.12876636360797	18.326992064926404	14.273856497676213	11.77678783362144	10.164183529591481	9.067323621328903	8.283074446550774	7.696970088622044	7.242317874366169	6.8787337315221615	6.580765380208868	6.331728518954018	6.120272114220121	5.938404469238807	5.780322351002087	5.641694406688378	5.519209128173221	5.410281321500767	5.312856192381245	5.225275151161172	5.146181631385119	5.074453475876447	5.009153367394226	4.949491782071679	4.89479881273043	4.844502396710328	4.798111252115673	4.755201333959095	4.715404962602706	4.678402009839432	4.64391268978937	4.611691616033195	4.581522868314199	4.55321587174017	4.526601935396924	4.501531330173806	4.477870810503451	4.4555015037930525	4.434317106093221	79.0	55.54821231864914	40.34256009297852	30.591956196736177	24.296206102264286	20.131259489743115	17.272012087284377	15.222156894768503	13.686856371537209	12.490103042343982	11.525051799796671	10.725221082654873	10.047981267124204	9.465060000234718	8.95702284641206	8.51001544738544	8.11380594213174	7.76058546368662	7.444217556952077	7.15975783441886	6.9031390671205655	6.670959312200411	6.46033537157734	6.268798467219045	6.094217762879856	5.934742672506226	5.788758160089762	5.654849265478671	5.531772366234709	5.418431495877893	5.313858559444069	5.2171966260998035	5.127685702463908	5.044650540967785	4.967490141197222	4.895668675174724	4.8287076204024615	4.7661789238374075	4.707699050075863	4.652923790644281	4.601543730236537
PGcomcol3_Bimp	63973750	53612702	5300592	0.7	53	59	88	94	59.0	37.81381289782016	25.431017105304115	18.311681407061286	14.170250742399384	11.669990907141619	10.078642657890063	9.005495644503245	8.24095790692221	7.669638123304671	7.225576983724273	6.8694130194297	6.576586077656418	6.331089945779199	6.122059512785844	5.9418418938722635	5.784867389851359	5.646965228869656	5.524934674616069	5.416267461738421	5.318962696865888	5.231399935712722	5.152249887961846	5.080410099345264	5.014957621253227	4.955113499114139	4.900215659199768	4.849697881716822	4.803073265418362	4.75992106266783	4.7198760826351664	4.682620078666621	4.647874688043848	4.615395600142079	4.584967706552335	4.556401043361968	4.529527377719484	4.504197322268194	4.480277884926048	4.457650379843149	4.436208639617506	94.0	65.08920856601489	46.58612472005422	34.89627886105488	27.466435319796844	22.624792364674622	19.343682256619772	17.014533800045218	15.28170946506352	13.936353751874115	12.85365045944957	11.957035883755271	11.198005443512336	10.54468353680828	9.975284309805756	9.474314157925265	9.030326679695799	8.634568084597477	8.28014084710079	7.961473830871662	7.67397683821679	7.413808303292287	7.177713907431218	6.962910730825764	6.767001427618175	6.5879087731806	6.423824457734935	6.273168149955583	6.134554184506502	6.006764064581967	5.888723507251357	5.779483110897004	5.678201959708575	5.5841336423325565	5.496614276379008	5.415052213739931	5.3389191637714735	5.2677425188559805	5.201098703930977	5.138607401065663	5.079926523990446
PGcomcol3_Bimp	63973750	53612702	5300592	0.8	44	51	74	78	51.0	34.42794748770225	24.228801552379718	18.02752357239939	14.220179779457437	11.813885006965872	10.229043760403304	9.136180308627662	8.347985007810697	7.756023938666683	7.2957039335960925	6.927226732485709	6.625184057515044	6.372771867636277	6.158494148455284	5.974233225653074	5.814087882276154	5.673653997253985	5.549566917265039	5.439202619991841	5.340477610497638	5.251711673027504	5.171531554488202	5.098801890334371	5.032574647252974	4.972051409798205	4.916554751696223	4.86550615396814	4.818408725365262	4.774833504689544	4.734408476536699	4.696809672229186	4.6617538942965515	4.628992720194069	4.598307524852595	4.569505322534536	4.542415273275319	4.516885732607508	4.492781748507192	4.469982928796882	4.448381617151032	78.0	56.739424971568575	42.71706063584934	33.493499474518124	27.338724888011132	23.11174038968406	20.096992035775312	17.857536075275434	16.1283092790091	14.747151395431587	13.612929486602626	12.660846748427875	11.848019481815326	11.145033562059405	10.530956267338949	9.990348818841149	9.511445809344453	9.085022334413793	8.703671645160439	8.361331607406614	8.052964673667276	7.774334575064708	7.521845441771846	7.2924223285575565	7.083420022364538	6.892551765904489	6.717832433376388	6.557532492653277	6.410140223250498	6.274330391290892	6.1489380663079265	6.032936592924501	5.925418959461618	5.825581969847736	5.732712746258742	5.646177181282552	5.5654100288229325	5.489906378210646	5.419214299984108	5.352928487250583	5.290684745376437
PGcomcol3_Bimp	63973750	53612702	5300592	0.9	50	57	85	90	57.0	37.234243047785725	25.396047886403935	18.442489174664896	14.32586309121435	11.807803906099322	10.19118047636308	9.095761681083074	8.31396404392968	7.729887107065465	7.276540831203619	6.913610857462835	6.6157966977851554	6.366556181819508	6.1546494462673875	5.972166212812289	5.813361398602647	5.673944846017784	5.5506341708336295	5.440864727889531	5.342596139316262	5.254179806391272	5.174265934691831	5.101736786534721	5.0356577432629015	4.975240725019664	4.91981636149295	4.868812480003251	4.821737237126011	4.778165721383174	4.7377291912125195	4.700106342388988	4.665016158756959	4.6322120127963675	4.601476763267213	4.572618655874662	4.545467876186466	4.51987363639065	4.495701701971996	4.472832283142142	4.451158230379847	90.0	63.60706946316702	46.470494724520506	35.45596298304205	28.310444296017472	23.547374771771292	20.245247005972647	17.852428676308744	16.042240636055823	14.619784373278804	13.46640948825446	12.507755703219	11.69556536346906	10.997303831646027	10.390169033788457	9.8575753698122	9.387045696547927	8.96891558854956	8.595514175254639	8.260630213285456	7.959152802480517	7.686821779944786	7.440048913747106	7.215786138000844	7.011425971000469	6.824724588780707	6.653741281990912	6.496790055057384	6.3524004231886	6.21928531064893	6.096314521971001	5.982492648022257	5.876940543235637	5.778879707578958	5.687619051581309	5.602543630922536	5.523105019301035	5.448813051680696	5.3792287195198005	5.313958038680161	5.252646741896896
PGcomcol3_Bimp	63973750	53612702	5300592	1	52	59	92	96	59.0	38.00882194594167	25.667222058110507	18.524346653168212	14.341293225176459	11.800976257975774	10.177047762305644	9.0791707236256	8.296425692080643	7.711855404252039	7.2581539391396195	6.894922286115664	6.596842132881048	6.347369465975322	6.135264234490103	5.9526145397402495	5.793672262966112	5.654143422402047	5.530741579654145	5.420898171954665	5.322569242406957	5.234103041217708	5.154147071254484	5.0815813222428465	5.015469295446999	4.95502137805421	4.8995669673471935	4.848532914563634	4.801426616320384	4.757822581759554	4.717351639655725	4.679692179380634	4.644562979163824	4.611717287703576	4.580937905908852	4.552033074281422	4.524833014780295	4.499187008413461	4.4749609143383005	4.452035055050613	4.4303024068020544	96.0	67.22415249297897	48.895677276281056	37.28756353320232	29.826221398285792	24.869721581260407	21.427582449089325	18.91950216963645	17.007584457359776	15.492887246546976	14.25548065336901	13.220645292336833	12.339945523099432	11.580587332133547	10.919368429290826	10.339182965094093	9.826958836905435	9.37240742450689	8.967240814733596	8.604663124542382	8.279026425980764	7.9855884876947165	7.720335727993495	7.479849569496209	7.261202838930545	7.0618777587653705	6.879699978813346	6.712784857803969	6.559493309001319	6.418395241114142	6.288239109688043	6.167926433181392	6.056490373661954	5.953077665459363	5.856933315256517	5.767387606187846	5.683845024614548	5.605774796927224	5.532702778948879	5.464204485188702	5.399899081522131
PGcomcol4a_Bimp	58988182	48426748	3557052	0.1	14	26	20	33	26.0	20.944553019315908	17.186142087587925	14.36080506921284	12.216695616376951	10.575419717459946	9.307947400912596	8.319737011151703	7.541130647779776	6.920731003114173	6.420595613288761	6.012670282908034	5.676138254548807	5.395465695294076	5.1589743799394405	4.957807136822751	4.785181047961595	4.6358487366222745	4.5057088735156885	4.391523254271837	4.290709958258159	4.20119095651605	4.121278870022093	4.049592055950064	3.9849903442687573	3.9265259515896607	3.8734056462925026	3.8249613282833006	3.780626957587063	3.73992031486812	3.702428470594503	3.667796124005578	3.635716180231347	3.605922086055938	3.5781815574484264	3.5522914160308536	3.52807331486057	3.5053701817991083	3.4840432452972934	3.4639695355259468	3.445039775525511	33.0	27.801395104043817	23.69363634693975	20.423548553959364	17.809843271074204	15.716600730887297	14.037746857441677	12.688503399545647	11.600607355798855	10.719279703048207	10.000918978473008	9.411121297885515	8.92292969811793	8.515315986199475	8.17190676212694	7.879946950440715	7.629476998308122	7.412691137067072	7.2234426937824665	7.0568653916370465	6.909084379889234	6.77699583180503	6.6580985697566115	6.550365036997337	6.452142010412451	6.36207382682886	6.279042701773104	6.202122076388038	6.130539941139564	6.063649839041053	6.000907812337691	5.9418539748453885	5.886097704678051	5.833305686478282	5.783192208780259	5.73551125569189	5.690050033646691	5.646623651612402	5.605070732806299	5.565249782065159	5.5270361688264265
PGcomcol4a_Bimp	58988182	48426748	3557052	0.2	16	26	25	35	26.0	20.95135210242578	17.22164873567778	14.418234638823028	12.284869015227448	10.645954229069845	9.376056513360451	8.38326954194981	7.599496733774493	6.974132683169801	6.469564724102044	6.057821494773792	5.718051849347392	5.434641715681314	5.195822991300287	4.992655522095006	4.818286435938844	4.667412414889898	4.535888887870549	4.4204449806879	4.3184744614703146	4.227881369845384	4.146965139870769	4.074334399574566	4.0088417294375835	3.9495338520100374	3.8956132721510204	3.8464084833239456	3.801350634856979	3.759955112444827	3.7218068851934074	3.6865487630031346	3.6538719200169534	3.6235081956069006	3.5952237996797214	3.568814135079173	3.544099514468749	3.5209215979623885	3.4991404150174783	3.478631862677937	3.459285594319876	35.0	29.210761489217788	24.728889709751805	21.218660657838626	18.448616760393733	16.25168633125085	14.502225530250069	13.103183417035437	11.978682896596554	11.0692803573668	10.328538601886137	9.720325404892025	9.216612982234627	8.795688492732465	8.44072094329644	8.138633269961424	7.87922750718938	7.6545133996985255	7.458196549837546	7.285289462196579	7.1318161494422565	6.99458746504257	6.871029719193135	6.759053409086374	6.656952189659244	6.563324705288172	6.47701377035825	6.397058776091542	6.322658231928861	6.253140114361782	6.187938263982208	6.126573494385843	6.068638392570362	6.013785027596257	5.961714963034254	5.912171104133032	5.864931013735028	5.819801409863098	5.77661361859146	5.735219802744279	5.695489823442672
PGcomcol4a_Bimp	58988182	48426748	3557052	0.3	26	34	41	49	34.0	25.875380643560046	20.160820005183897	16.185090714028	13.417439689951946	11.468682060776244	10.069302104571806	9.039378271149795	8.260948340839994	7.656933269830171	7.176611177705409	6.786137008769764	6.46251511545355	6.189800024339963	5.956696350054293	5.755029162694399	5.578756620275754	5.423323005317952	5.285227879971685	5.161734303154575	5.050667836504603	4.950275723652072	4.859126566083003	4.776037673823369	4.700021618579992	4.630246312191178	4.566004752998435	4.506691782847648	4.451785999084052	4.400835508257195	4.353446579822366	4.309274515877713	4.268016233982373	4.22940418875311	4.193201350463213	4.159197026181133	4.12720335850665	4.097052373787037	4.068593479363967	4.041691330397952	4.016224002901012	49.0	38.951718742177405	31.377758794630985	25.746739257104107	21.589289190827596	18.519323280547706	16.237665872862326	14.522693133300256	13.215074908374511	12.202139083908481	11.404657770862611	10.766788673811376	10.248862960355103	9.822382309514339	9.466603355030191	9.16621687855456	8.909766725206357	8.688564689852784	8.49593805479378	8.326701480220608	8.176781553809928	8.042946353571521	7.922608122375424	7.813677485403652	7.71445446514865	7.623546093484732	7.539803478509048	7.462273264509216	7.390159855398443	7.322795769026746	7.259618192061365	7.200150305374768	7.1439863100987155	7.090779346603581	7.040231691268284	6.992086758778945	6.946122544620422	6.902146223121731	6.859989677800175	6.819505787790938	6.78056533045281
PGcomcol4a_Bimp	58988182	48426748	3557052	0.4	25	33	39	47	33.0	25.554983065386974	20.181649507402675	16.347358417939095	13.616664886705255	11.657753999758564	10.231553392185866	9.17236537856726	8.367870820519157	7.742574030688216	7.245635196951465	6.842507458637456	6.509391858226488	6.2296206087954085	5.99130775253946	5.785817513263603	5.606757267169423	5.449307858684436	5.309772365173392	5.185267722469423	5.073510865331363	4.972668187325439	4.881247979927629	4.798022437049512	4.72197027334911	4.652233909576872	4.588087090096841	4.52891007018863	4.474170367226948	4.423407652885372	4.376221764919672	4.332263096560727	4.291224818306843	4.252836526965375	4.216859017581295	4.183079947194604	4.151310213241902	4.121380909414247	4.093140751771419	4.066453890611259	4.041198040931691	47.0	37.852260521748605	30.856178889184005	25.568724806643395	21.59742002460842	18.615762861464752	16.366167517738774	14.653542811995841	13.33423187261572	12.304198377101235	11.488637287672962	10.833759859331488	10.300690880102794	9.861095926430515	9.494107760558755	9.184183042320036	8.91960853129527	8.6914553860912	8.492841628737358	8.31840704883929	8.163935437705398	8.026079843924585	7.90216056072647	7.790014991519442	7.687884911372967	7.594330970023533	7.508167244626171	7.428410696643279	7.354241813926612	7.284973723520424	7.220027774892565	7.158914106013729	7.101216076275169	7.046577721986809	6.994693590700604	6.945300459788804	6.898170556604514	6.853105982128418	6.80993410439963	6.768503737398989	6.728681959155279
PGcomcol4a_Bimp	58988182	48426748	3557052	0.5	29	37	47	56	37.0	28.145372404869548	21.886960428133854	17.469879089354208	14.337703959918382	12.09244739699051	10.45695868449354	9.242055200705916	8.320069562336117	7.605099329349518	7.0390914920016625	6.582418564342207	6.207646566083214	5.895461460382945	5.632013942367508	5.407182830930376	5.21343042603365	5.045039845691549	4.897600229903068	4.767654170591435	4.652452459239655	4.549780706072609	4.457834744774959	4.375129630084645	4.300432113918075	4.232709781830784	4.171092192374514	4.1148407938317915	4.063325352834819	4.016005280965747	3.9724146933623836	3.9321503453300206	3.89486181314374	3.860243442690248	3.82802770368271	3.7979796708880973	3.769892415972872	3.7435831402776243	3.718889914302776	3.695668916902141	3.673792088258397	56.0	44.193356447115626	35.305122469276924	28.687668147885162	23.791961469498254	20.171842999234507	17.480583713270036	15.4591234537166	13.919569938934702	12.72819402569114	11.790658346368394	11.040465061446543	10.430492429448444	9.92703289336071	9.505682965234763	9.148536549806057	8.842270767482484	8.576834798477421	8.34454450179464	8.139450646437943	7.956892781686274	7.793180185263784	7.645360733119456	7.511051314713329	7.388311859247182	7.275550647827933	7.171452344758155	7.074922723263624	6.985045798621439	6.9010502825502416	6.822283112024946	6.7481883988683276	6.67829057036675	6.612180777340639	6.549505869560261	6.489959403109011	6.4332742668585405	6.379216607242106	6.327580800195677	6.2781852723312515	6.230869014325807
PGcomcol4a_Bimp	58988182	48426748	3557052	0.6	40	48	61	69	48.0	33.82826596079205	24.548250247174998	18.561983703903902	14.697170950453922	12.160035358453397	10.445873407001516	9.245832970335192	8.373655539068077	7.716598793300487	7.205319225007032	6.796156532942591	6.460859593747391	6.180611346616333	5.942509305927618	5.737454178525931	5.558855974560168	5.401822918281344	5.262641138083311	5.138433156192428	5.026928662386423	4.926307290406163	4.835088521304079	4.75205305136729	4.676185574694758	4.606632412054851	4.542669615969169	4.483678594106276	4.429127215403665	4.378554975526441	4.331561210975781	4.2877956335982255	4.24695065336453	4.208755095387438	4.172969015714935	4.139379391702248	4.107796514935386	4.078050953321758	4.049990977909277	4.023480371909189	3.9983965561551695	69.0	51.875611470216874	39.55883103478493	30.851010723081803	24.75442279944802	20.488036610171	17.476725127866843	15.317620387394545	13.737893070626987	12.555995158043638	11.651607663484414	10.944516254681243	10.380564990290333	9.922577783110633	9.54455366924438	9.227953282070802	8.95930450077138	8.728639379588625	8.528458134181228	8.353030890622573	8.197918841350466	8.059640116935185	7.9354326638023664	7.823083226365354	7.720802117487416	7.627130212622812	7.5408689688315755	7.461027134074239	7.386779719065894	7.317436092248576	7.252414941447826	7.191224459541967	7.133446543871257	7.078724107672695	7.026750824702585	6.977262791045978	6.930031708365015	6.884859282537779	6.841572599176949	6.800020288814676	6.760069333820191
PGcomcol4a_Bimp	58988182	48426748	3557052	0.7	36	43	55	62	43.0	31.0851055179221	23.120679993053592	17.852309119368254	14.358903602008313	12.00710229676615	10.383707448369304	9.227965527389347	8.377615618282704	7.731544954681964	7.225972249614007	6.819891426865405	6.486325653387958	6.207078517221662	5.9695573366510715	5.764823401693074	5.586374508197363	5.429370234989492	5.29012912260478	5.165795714067559	5.054115617539178	4.953280516713834	4.861819300741782	4.778520152277396	4.7023737859948165	4.632531388320718	4.568272948373083	4.508983053562815	4.454132131504044	4.40326172491729	4.355972795169215	4.3119163304735295	4.270785729694363	4.232310570043004	4.196251465022173	4.1623957898791	4.1305541037282625	4.100557135937302	4.072253233147821	4.0455061850803755	4.0201933639184695	62.0	47.48115777112253	36.89281732804907	29.278129138925998	23.844102738003137	19.966291756375707	17.178084177629966	15.145842821057165	13.63827269039093	12.497755338684712	11.61744658251901	10.924647018194596	10.369390475884094	9.916850769778769	9.542358315221765	9.228137779863083	8.9611619009798	8.73172580455584	8.53248780098786	8.357814592520505	8.203327349549088	8.065582078084029	7.941841054610433	7.8299069352102855	7.728000643016372	7.634670284150568	7.548722367383617	7.469169272679298	7.395188708397174	7.32609211944097	7.261299852572687	7.2003214753328395	7.1427400630203515	7.088199567834387	7.036394601565073	6.987062122504014	6.939974635214866	6.894934600020334	6.851769815627248	6.81032958896563	6.770481545169993
PGcomcol4a_Bimp	58988182	48426748	3557052	0.8	29	37	49	56	37.0	27.699304662037697	21.223605711667883	16.782461469365554	13.743051566680561	11.640663735243452	10.15603672303867	9.079133893892678	8.274749296988912	7.656255535340664	7.167737055464284	6.7725440538956825	6.446165675005981	6.171832483908091	5.937795274581936	5.735624161216196	5.559129996561887	5.403668755613469	5.265684627849327	5.1424041696018294	5.031627633445201	4.931583887050477	4.840827667964101	4.758165513780514	4.682601447346217	4.61329649906315	4.5495380782713655	4.490716464567634	4.436306523119242	4.385853307461684	4.338960594202133	4.295281657031196	4.2545117714444896	4.216382071998635	4.180654477543392	4.147117467888928	4.11558254536348	4.085881251878261	4.057862640033079	4.031391117981168	4.006344604003329	56.0	43.789643675350874	34.61135515146267	27.84846950194817	22.927258615360152	19.359706311179057	16.761606958585332	14.84806721943947	13.416331418450854	12.325496337043107	11.478595582943122	10.808854168584498	10.269924388608203	9.829233927647	9.463545361593752	9.156011481193243	8.894218212855009	8.668873540097836	8.472918983952402	8.300919145645587	8.148636036526486	8.012727724737843	7.890531769057498	7.779907316756245	7.679118384759528	7.586746468480678	7.501624325673468	7.422785250839448	7.349423822467941	7.280865245943024	7.216541205800098	7.1559706964989935	7.0987446959383815	7.044513830264101	6.992978385481503	6.943880173634527	6.896995874446796	6.852131558174094	6.809118159620621	6.7678077222479605	6.728070268952932
