"Sample"	"q"	"Group"	"FinalDepth"	"FinalDiversity"	"Asymptote"	"ExpectedFinalDiversity"	"FinalSlope"	"ExpectedFinalCov"	"OptDepth_0.5"	"OptDiversity_0.5"	"OptCov_0.5"	"OptDepth_0.1"	"OptDiversity_0.1"	"OptCov_0.1"	"OptDepth_0.05"	"OptDiversity_0.05"	"OptCov_0.05"	"OptDepth_0.01"	"OptDiversity_0.01"	"OptCov_0.01"	"m1_a"	"m1_b"	"m1_AIC"	"m1_weight"	"m2_a"	"m2_b"	"m2_AIC"	"m2_weight"	"m3_a"	"m3_b"	"m3_c"	"m3_AIC"	"m3_weight"	"m4_a"	"m4_b"	"m4_c"	"m4_AIC"	"m4_weight"	"m5_a"	"m5_b"	"m5_c"	"m5_d"	"m5_AIC"	"m5_weight"
"LF_F18"	"0.0"	"All"	"1.443107"	"43"	"2074.22194100116"	"39.5298378647612"	"5.33522678090126"	"0.0190576702923514"	"990.269999999244"	"1840.10939022547"	"0.887132352547244"	"1718.00999999858"	"2020.87117644665"	"0.974279143663498"	"2033.0199999983"	"2043.58805388011"	"0.985231143053926"	"2774.96000001415"	"2061.96153191316"	"0.994089152734503"	"655.53895409019"	"16.6440933081718"	"23.7237619294595"	"0.23129764270213"	"36.5282889062609"	"9.92907840268106"	"27.3071515795599"	"0.0385520992052296"	"3623.56042194223"	"3594.49735030626"	"0.997782455122875"	"21.9461724872339"	"0.562561295984792"	"110.662360312692"	"0.000327060973106105"	"0.135393191594494"	"24.4614315062232"	"0.159951491203385"	"985.722504762081"	"0.130121457789687"	"874.79253288786"	"0.156943411787288"	"30.5450396549415"	"0.00763747090446304"
"LF_F18"	"1.0"	"All"	"1.443107"	"3.53936978104542"	"5.64136428949771"	"5.64136428949771"	"1.3963889996266e-76"	"1"	"0.06"	"5.63839974840464"	"0.999474499262778"	"0.08"	"5.641125059712"	"0.99995759362923"	"0.08"	"5.641125059712"	"0.99995759362923"	"0.09"	"5.64129633094214"	"0.999987953524701"	NA	NA	NA	"0"	"5.64136428949771"	"125.852649412542"	"40.2963699805446"	"1"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	"0"
"LF_F18"	"2.0"	"All"	"1.443107"	"1.81756903131917"	"3.65023097567121"	"3.65023097567121"	"1.0931259451882e-84"	"1"	"0.05"	"3.6466573682188"	"0.999020991417743"	"0.07"	"3.65000740159511"	"0.999938750704385"	"0.07"	"3.65000740159511"	"0.999938750704385"	"0.08"	"3.65017505417991"	"0.999984680012944"	NA	NA	NA	"0"	"3.65023097567121"	"138.579402982447"	"35.0205319753846"	"1"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	"0"
"PGcomcol3_Bimp"	"0.0"	"All"	"63.97375"	"96"	"101.905469907286"	"90.5155675234061"	"0.167367693691114"	"0.88823070641603"	"36.0200000000014"	"82.3791002819247"	"0.808387423725866"	"83.1700000000056"	"92.9980843311816"	"0.91259168340808"	"118.990000000024"	"95.5267045473937"	"0.937405073881749"	"275.909999999894"	"99.0184818288841"	"0.971669939984297"	"9.87545808884055"	"0.0927196877699989"	"38.9265826264207"	"0.707142694126112"	"88.80548603969"	"0.0799886908336618"	"41.2492600495629"	"0.221382896211747"	"80.0775252214007"	"3562.88051862344"	"0.50000000966848"	"57.1134337748712"	"7.94845116554164e-05"	"95.4356782656753"	"0.0401882895728433"	"0.565593864562106"	"43.6377747608804"	"0.0670632637361016"	"120.502600491448"	"0.606195652788644"	"6.61000231725318"	"1"	"49.1171452445924"	"0.00433166141438316"
"PGcomcol3_Bimp"	"1.0"	"All"	"63.97375"	"14.255480653369"	"18.5644138535966"	"12.994517092135"	"0.00904523898607856"	"0.699969155752122"	"3.95999999999996"	"10.2954323894295"	"0.554578909445874"	"10.1799999999998"	"11.658963678043"	"0.628027567688824"	"16.2299999999997"	"12.0802574267182"	"0.650721187428054"	"58.4899999999969"	"12.9424218634647"	"0.697162968113709"	"10.6173706252876"	"0.809221168818258"	"5.32145652007324"	"0.461215244917053"	"12.4844911587854"	"0.548331835724347"	"7.64953467838288"	"0.144001794828863"	"12.4746993409442"	"23.8338655464285"	"0.500000000749365"	"11.9477924418223"	"0.0167885462299126"	"27.7936038248634"	"5.59851628422482e-06"	"0.0923051299727843"	"5.71942736996506"	"0.377994414024171"	NA	NA	NA	NA	NA	"0"
"PGcomcol3_Bimp"	"2.0"	"All"	"63.97375"	"8.27902642598076"	"9.85558655632259"	"7.67078401977354"	"0.00208484353257172"	"0.778318365521589"	"0.25"	"6.96498594951465"	"0.70670435592151"	"1.25"	"7.16304619058894"	"0.726800596763435"	"2.52999999999999"	"7.25153868314093"	"0.735779513649434"	"12.9899999999998"	"7.46099872451934"	"0.757032438595238"	NA	NA	NA	"0"	NA	NA	NA	"0"	NA	NA	NA	NA	"0"	"8.77816343897355"	"6.8371393153805e-06"	"0.0174296287296598"	"1.72649785605813"	"0.952730883860616"	"31.5715474779729"	"0.396985317747952"	"36.4942040194545"	"0.0266063013287817"	"7.73344851382033"	"0.0472691161393838"
"PGcomcol4a_Bimp"	"0.0"	"All"	"58.988182"	"63"	"68.7435866969842"	"62.7786554221398"	"0.104588954819895"	"0.913229268918754"	"27.7400000000015"	"55.4112747515889"	"0.806057370789177"	"60.1999999999966"	"62.9034060864061"	"0.915043993320844"	"82.9700000000055"	"64.5111509618203"	"0.938431555021706"	"186.339999999976"	"66.7940136016325"	"0.971639927605972"	"7.82800678514392"	"0.106619359665957"	"37.6066010549515"	"0.55374403239176"	"62.0990376229051"	"0.0865286810064385"	"38.5470198122436"	"0.346018819755708"	"55.4139154180135"	"1357.45562512866"	"0.500000007842979"	"54.1964224491621"	"0.000138316858108485"	"65.7835413708521"	"0.0458686170711678"	"0.557617200691817"	"41.1141784937198"	"0.0958623995464074"	"67.5950369776216"	"944.46208082616"	"265204.523836304"	"0.692234818068071"	"47.3525635936206"	"0.00423643144801618"
"PGcomcol4a_Bimp"	"1.0"	"All"	"58.988182"	"11.5764573665652"	"11.849512071558"	"11.6771044714102"	"0.00302871428321012"	"0.985450236338285"	"4.03999999999996"	"9.18372438839229"	"0.775029750839758"	"11.0599999999998"	"10.7538988806198"	"0.907539383535637"	"16.1399999999997"	"11.1137594468943"	"0.937908614277065"	"34.8500000000016"	"11.543738721886"	"0.97419527928024"	"9.8173276635153"	"0.822356368435125"	"-24.0383333417614"	"0.705813605616851"	"11.4921032472885"	"0.317342310098514"	"-17.1883615999963"	"0.0229740499759118"	"11.4327907983695"	"86.5129110471904"	"0.500000001210895"	"-9.58875350464521"	"0.000514047949645509"	"11.6485263244151"	"0.0981169623027285"	"0.202850300650018"	"-22.0688811775457"	"0.263650695995762"	"11.6973106809597"	"202.159796212953"	"81724.7566218482"	"0.491755273132639"	"-14.8250053636338"	"0.00704760046182968"
"PGcomcol4a_Bimp"	"2.0"	"All"	"58.988182"	"8.17662033915307"	"8.38507360267202"	"8.23408206195048"	"0.00259155143225576"	"0.981992818682781"	"3.42999999999997"	"5.98899177540422"	"0.71424438939877"	"9.64999999999984"	"7.38504894543567"	"0.88073752186055"	"14.0899999999997"	"7.69937941312537"	"0.91822442806845"	"31.4400000000021"	"8.09327470077973"	"0.9652001979089"	"6.06135180864676"	"0.71772481901301"	"-27.226973300619"	"0.768315579286703"	"8.09341194515161"	"0.294866168540045"	"-21.7454028839766"	"0.0495714642660375"	"8.03950275311899"	"68.3324834512716"	"0.500000001145999"	"-13.7587249441176"	"0.000914000994938821"	"8.21005873461406"	"0.0973992752171147"	"0.226493004711604"	"-24.2673429821168"	"0.174929913606181"	"8.25259815303824"	"193.67738383002"	"64701.8247855798"	"0.505997638610127"	"-17.6098192367852"	"0.00626904184614021"
"PGcomcol4b_Bimp"	"0.0"	"All"	"54.955553"	"87"	"86.0460695173688"	"85.6750740716783"	"0.0162984507601135"	"0.995688409153708"	"24.6700000000011"	"81.5779127915038"	"0.948072506380281"	"38.200000000001"	"84.9207045289156"	"0.986921366719417"	"44.2899999999998"	"85.35864458296"	"0.992010966471048"	"60.2599999999966"	"85.7432057926971"	"0.996480214304146"	"16.335075198642"	"0.166303465884847"	"24.8454270447204"	"0.0281479018202304"	"85.6268331601202"	"0.125057706522066"	"18.0761356185131"	"0.830575246845395"	"80.9113535865278"	"1725.5770336186"	"0.500000004372729"	"47.2169451931721"	"3.90420475187449e-07"	"86.0527096113199"	"0.112487610348502"	"0.878299853667579"	"21.7304446039891"	"0.133615201255178"	"86.6366763789824"	"8.05721148901082"	"60.7135267496381"	"1"	"27.4480198438673"	"0.00766125965872105"
